brand,model,mileage,fuel_type,engine,ext_col,int_col,accident,clean_title,price,mile_bin,car_age,price_per_mile,ext_col_grouped
Chevrolet,Silverado 1500 LT,104000,E85 Flex Fuel,315.0HP 5.3L 8 Cylinder Engine Flex Fuel Capability,Blue,Gray,1.0,1,16500.0,100k-150k,13,0.15865384615384615,Blue
Lexus,GX 460 Base,97097,Gasoline,301.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,Red,Beige,1.0,1,22000.0,80k-100k,15,0.22657754616517503,Red
Jeep,Wrangler Unlimited X,136731,Gasoline,202.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,Yellow,Gray,0.0,1,15900.0,100k-150k,17,0.11628672356671128,other
RAM,1500 Tradesman/Express,40200,Gasoline,395.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,Blue,Gray,1.0,1,24000.0,40k-60k,8,0.5970149253731343,Blue
Ford,Explorer ST,39105,Gasoline,3.0L V6 24V GDI DOHC Twin Turbo,Black,other,0.0,1,44605.0,20k-40k,4,1.140646976090014,Black
Mercedes-Benz,G 550 4x4 Squared Base,23567,Gasoline,416.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,White,Black,1.0,1,215000.0,20k-40k,8,9.122926125514491,White
BMW,M4 Competition,12500,Gasoline,503.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,Gray,Blue,1.0,1,90000.0,0-20k,4,7.2,Gray
Chevrolet,Colorado ZR2,38900,Gasoline,308.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,White,Black,0.0,1,34700.0,20k-40k,6,0.8920308483290489,White
Lincoln,Navigator L Select,84272,Gasoline,380.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Black,Black,1.0,1,25221.0,80k-100k,9,0.2992808999430416,Black
Mercedes-Benz,E-Class E 350,58375,Gasoline,302.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,White,Beige,0.0,1,24999.0,40k-60k,9,0.42824839400428266,White
Ford,Mustang Shelby GT500,7346,Gasoline,500.0HP 5.4L 8 Cylinder Engine Gasoline Fuel,Red,Black,0.0,1,40999.0,0-20k,18,5.581132589164171,Red
Dodge,Charger SRT8,98231,Gasoline,425.0HP 6.1L 8 Cylinder Engine Gasoline Fuel,Blue,Black,1.0,1,15500.0,80k-100k,17,0.15779132860298684,Blue
Jaguar,XK Base,56000,Gasoline,300.0HP 4.2L 8 Cylinder Engine Gasoline Fuel,White,Beige,0.0,1,18000.0,40k-60k,18,0.32142857142857145,White
Honda,Civic EX,13935,Gasoline,174.0HP 1.5L 4 Cylinder Engine Gasoline Fuel,Gray,Black,0.0,1,26000.0,0-20k,5,1.865805525654826,Gray
Subaru,Impreza 2.0i,30000,Gasoline,152.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Gray,Black,1.0,1,21250.0,20k-40k,6,0.7083333333333334,Gray
Saab,9-3 Aero,106000,Gasoline,280.0HP 2.8L V6 Cylinder Engine Gasoline Fuel,Red,Black,0.0,1,12950.0,100k-150k,16,0.12216981132075472,Red
BMW,650 Gran Coupe i xDrive,82978,Gasoline,445.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,Black,White,0.0,1,18700.0,80k-100k,11,0.22536093904408397,Black
Jeep,Wrangler Unlimited Sport,58500,Gasoline,285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,Black,Black,0.0,1,35000.0,40k-60k,7,0.5982905982905983,Black
Ford,F-350 King Ranch,92421,Diesel,440.0HP 6.7L 8 Cylinder Engine Diesel Fuel,White,Brown,0.0,1,51900.0,80k-100k,10,0.5615606842600708,White
Mazda,CX-30 Preferred,9927,Gasoline,2.5L I4 16V GDI DOHC,Snowflake White Pearl,Black,0.0,1,27518.0,0-20k,5,2.7720358617910748,other
Jeep,Wrangler Sport,122945,Gasoline,181.0HP 4.0L Straight 6 Cylinder Engine Gasoline Fuel,Beige,Brown,0.0,1,13900.0,100k-150k,25,0.11305868477774615,other
Lexus,RX 330 Base,110250,Gasoline,230.0HP 3.3L V6 Cylinder Engine Gasoline Fuel,White,Beige,0.0,1,11000.0,100k-150k,19,0.09977324263038549,White
INFINITI,QX56 Base,103010,Gasoline,400.0HP 5.6L 8 Cylinder Engine Gasoline Fuel,Black,Beige,0.0,1,13500.0,100k-150k,14,0.13105523735559654,Black
Hyundai,Veloster Value Edition,55359,Gasoline,1.6L I4 16V GDI DOHC,Ironman Silver,Black,0.0,0,15599.0,40k-60k,8,0.28177893386802505,other
Chevrolet,Silverado 1500 LT Extended Cab,118500,Gasoline,285.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,Silver,Black,1.0,1,5900.0,100k-150k,23,0.049789029535864976,Silver
Rivian,R1S Launch Edition,7800,Electric,835.0HP Electric Motor Electric Fuel System,Green,Black,0.0,1,92500.0,0-20k,3,11.85897435897436,other
Land,Rover Range Rover HSE SWB,41500,Hybrid,395.0HP 3.0L Straight 6 Cylinder Engine Gasoline/Mild Electric Hybrid,Gray,Gray,0.0,1,68000.0,40k-60k,5,1.6385542168674698,Gray
BMW,M4 Base,28000,Gasoline,425.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,White,White,0.0,1,59900.0,20k-40k,5,2.1392857142857142,White
Mercedes-Benz,E-Class E 350,53500,Gasoline,302.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Black,Brown,0.0,1,24500.0,40k-60k,11,0.45794392523364486,Black
Honda,Accord Hybrid Base,33523,Hybrid,2.0L I4 16V MPFI DOHC Hybrid,Lunar Silver Metallic,Gray,0.0,0,28748.0,20k-40k,4,0.8575604808638845,other
Toyota,Prius v Three,86300,Hybrid,134.0HP 1.8L 4 Cylinder Engine Gas/Electric Hybrid,Gray,Black,1.0,1,18000.0,80k-100k,9,0.2085747392815759,Gray
Subaru,WRX Premium,7738,Gasoline,271.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,Orange,Black,1.0,1,33000.0,0-20k,3,4.264667872835358,other
Bentley,Bentayga Speed,22001,Gasoline,6.0L W12 48V PDI DOHC Twin Turbo,Beluga Black,Hotspur Hide,0.0,1,173995.0,20k-40k,5,7.908504158901868,other
Ford,Explorer ST,14361,Gasoline,400.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,Black,Black,0.0,1,51500.0,0-20k,3,3.586101246431307,Black
Chevrolet,Suburban LT,98000,E85 Flex Fuel,355.0HP 5.3L 8 Cylinder Engine Flex Fuel Capability,Gray,Gray,1.0,1,30000.0,80k-100k,9,0.30612244897959184,Gray
Chevrolet,Silverado 1500 Limited Custom,30455,Gasoline,2.7 Liter DOHC Turbo,Summit White,Jet Black,0.0,0,37698.0,20k-40k,3,1.2378263010999835,other
Ford,Explorer Platinum,64552,Gasoline,3.0L V6 24V GDI DOHC Twin Turbo,Iconic Silver Metallic,Ebony,1.0,1,36750.0,60k-80k,5,0.5693084644937415,other
Lexus,RX 350 Base,103866,Gasoline,295.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Beige,Beige,1.0,1,24700.0,100k-150k,8,0.23780640440567655,other
Land,Rover Range Rover 3.0L V6 Supercharged HSE,35650,Gasoline,380.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,Black,Black,1.0,1,57999.0,20k-40k,6,1.6269004207573632,Black
Ford,Explorer Platinum,64957,Gasoline,3.0L V6 24V GDI DOHC Twin Turbo,Black,Light Slate,0.0,1,39979.0,60k-80k,4,0.6154686946749388,Black
Dodge,Challenger SRT8 392,33700,–,–,Black,Black,0.0,1,33500.0,20k-40k,13,0.9940652818991098,Black
Chevrolet,Equinox 2LT,96653,Gasoline,264.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,Black,Brown,1.0,1,7500.0,80k-100k,13,0.07759717753199591,Black
Dodge,Challenger SXT,29500,Gasoline,303.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,Gray,Black,0.0,1,31000.0,20k-40k,3,1.0508474576271187,Gray
Volvo,XC70 T6 Platinum,69000,Gasoline,300.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,Silver,Black,1.0,1,15900.0,60k-80k,13,0.23043478260869565,Silver
Lexus,GX 470 Base,198000,Gasoline,270.0HP 4.7L 8 Cylinder Engine Gasoline Fuel,Gray,Gray,1.0,1,15500.0,150k-200k,20,0.07828282828282829,Gray
Porsche,911 Carrera GTS,23600,Gasoline,430.0HP 3.8L Flat 6 Cylinder Engine Gasoline Fuel,Red,Black,0.0,1,132900.0,20k-40k,10,5.63135593220339,Red
Volvo,XC70 3.2,170000,Gasoline,235.0HP 3.2L Straight 6 Cylinder Engine Gasoline Fuel,White,Beige,0.0,1,7000.0,150k-200k,17,0.041176470588235294,White
Nissan,350Z NISMO,76500,Gasoline,306.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Silver,Red,1.0,1,28000.0,60k-80k,17,0.3660130718954248,Silver
Porsche,911 Turbo,73500,Gasoline,480.0HP 3.6L Flat 6 Cylinder Engine Gasoline Fuel,Black,Black,0.0,1,75499.0,60k-80k,18,1.0271972789115646,Black
Land,Rover Range Rover SWB,29000,Hybrid,355.0HP 3.0L Straight 6 Cylinder Engine Gasoline/Mild Electric Hybrid,Black,Black,0.0,1,70000.0,20k-40k,5,2.413793103448276,Black
Porsche,Cayenne E-Hybrid S Platinum Edition,69404,Plug-In Hybrid,416.0HP 3.0L V6 Cylinder Engine Plug-In Electric/Gas,Black,Beige,1.0,1,29500.0,60k-80k,8,0.4250475476917757,Black
Lexus,IS 350 Base,103000,Gasoline,306.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Red,Beige,1.0,1,12900.0,100k-150k,18,0.12524271844660195,Red
Porsche,Macan S,70500,Gasoline,340.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,Silver,Black,1.0,1,26500.0,60k-80k,10,0.375886524822695,Silver
Land,Rover Range Rover 5.0L Supercharged,64000,Gasoline,510.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,White,White,0.0,1,36995.0,60k-80k,9,0.578046875,White
GMC,Savana 2500 Work Van,63460,E85 Flex Fuel,341.0HP 6.0L 8 Cylinder Engine Flex Fuel Capability,White,Beige,0.0,1,33000.0,60k-80k,7,0.5200126063662149,White
Toyota,4Runner SR5,32199,Gasoline,270.0HP 4.0L V6 Cylinder Engine Gasoline Fuel,Silver,Black,0.0,1,35500.0,20k-40k,7,1.1025187117612347,Silver
Hyundai,Palisade SEL,69487,Gasoline,291.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,White,Black,0.0,1,32000.0,60k-80k,5,0.46051779469541065,White
GMC,Sierra 2500 Denali,86000,Diesel,397.0HP 6.6L 8 Cylinder Engine Diesel Fuel,Gray,Brown,0.0,1,49000.0,80k-100k,10,0.5697674418604651,Gray
Genesis,GV70 3.5T Sport,8730,Gasoline,3.5L V6 24V PDI DOHC Twin Turbo,Alta White,Red,0.0,0,48219.0,0-20k,3,5.523367697594502,other
Dodge,Ram Van 1500,70000,Gasoline,175.0HP 3.9L V6 Cylinder Engine Gasoline Fuel,Red,Beige,1.0,1,8000.0,60k-80k,23,0.11428571428571428,Red
Chevrolet,Impala 1LT,70000,Gasoline,305.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,White,Gray,1.0,1,17900.0,60k-80k,8,0.2557142857142857,White
Audi,A4 2.0T Premium Plus,83420,E85 Flex Fuel,220.0HP 2.0L 4 Cylinder Engine Flex Fuel Capability,Red,Gray,1.0,1,16000.0,80k-100k,10,0.1918005274514505,Red
Nissan,Altima 2.5 S,189000,Gasoline,175.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,Silver,Beige,1.0,1,2899.0,150k-200k,22,0.015338624338624339,Silver
Porsche,911 Carrera 4S,31500,Gasoline,420.0HP 3.0L Flat 6 Cylinder Engine Gasoline Fuel,Blue,Red,0.0,1,97555.0,20k-40k,8,3.096984126984127,Blue
BMW,X1 xDrive 28i,85766,Gasoline,240.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Gray,Black,0.0,1,13000.0,80k-100k,10,0.151575216286174,Gray
GMC,Yukon Denali,92800,Gasoline,420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,White,Black,0.0,1,34000.0,80k-100k,7,0.36637931034482757,White
Land,Rover Defender SE,13970,Hybrid,395.0HP 3.0L Straight 6 Cylinder Engine Gasoline/Mild Electric Hybrid,Gray,Black,0.0,1,75500.0,0-20k,4,5.404438081603436,Gray
Porsche,911 Turbo S,154,Gasoline,3.8L H6 24V GDI DOHC Twin Turbo,Python Green,Black,0.0,0,274900.0,0-20k,2,1785.064935064935,other
Toyota,Land Cruiser Base,265000,Gasoline,230.0HP 4.7L 8 Cylinder Engine Gasoline Fuel,Black,Beige,0.0,1,15500.0,200k+,25,0.05849056603773585,Black
Scion,xB Base,95426,Gasoline,158.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,Green,Gray,0.0,1,8000.0,80k-100k,14,0.08383459434535662,other
Honda,S2000 Base,119900,Gasoline,240.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Black,Red,1.0,1,18000.0,100k-150k,24,0.1501251042535446,Black
Mazda,CX-30 Select,23162,Gasoline,2.5L I4 16V GDI DOHC,Soul Red Crystal Metallic,Black,0.0,1,25495.0,20k-40k,5,1.1007253259649425,other
BMW,M4 Competition,3950,Gasoline,503.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,White,Blue,0.0,1,83500.0,0-20k,2,21.139240506329113,White
Porsche,911 Carrera 4S,80000,Gasoline,355.0HP 3.8L Flat 6 Cylinder Engine Gasoline Fuel,Black,Beige,0.0,1,43000.0,60k-80k,19,0.5375,Black
Ford,F-250 Lariat,94634,E85 Flex Fuel,385.0HP 6.2L 8 Cylinder Engine Flex Fuel Capability,White,Black,1.0,1,32500.0,80k-100k,10,0.34342836612633937,White
Chevrolet,Corvette Base,65000,Gasoline,400.0HP 6.0L 8 Cylinder Engine Gasoline Fuel,Silver,Beige,1.0,1,33885.0,60k-80k,18,0.5213076923076924,Silver
Lexus,LS 460 L,100000,Gasoline,380.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,Black,Black,1.0,1,11500.0,80k-100k,17,0.115,Black
Toyota,Sienna XSE 25th Anniversary,500,Hybrid,245.0HP 2.5L 4 Cylinder Engine Gas/Electric Hybrid,White,Black,0.0,1,59500.0,0-20k,2,119.0,White
Audi,A4 2.0T Premium quattro,181000,Gasoline,211.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,White,Black,0.0,1,5500.0,150k-200k,14,0.03038674033149171,White
Mercedes-Benz,GLC 300 Base 4MATIC,48700,Gasoline,241.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Blue,Brown,0.0,1,27900.0,40k-60k,7,0.5728952772073922,Blue
Porsche,911 Turbo Cabriolet,13500,Gasoline,480.0HP 3.6L Flat 6 Cylinder Engine Gasoline Fuel,Gray,Black,0.0,1,130000.0,0-20k,16,9.62962962962963,Gray
Toyota,86 860 Special Edition,87500,Gasoline,200.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Silver,Black,0.0,1,20000.0,80k-100k,8,0.22857142857142856,Silver
Jaguar,XJ8 L,45000,Gasoline,290.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,Silver,Beige,0.0,1,12500.0,40k-60k,25,0.2777777777777778,Silver
Chevrolet,Corvette Base,85760,Gasoline,300.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,Silver,Black,0.0,1,14500.0,80k-100k,29,0.16907649253731344,Silver
Tesla,Model 3 Long Range,36187,Electric,271.0HP Electric Motor Electric Fuel System,White,Black,0.0,1,28895.0,20k-40k,7,0.7984911708624645,White
Hyundai,Tucson SEL,13666,Gasoline,2.5L I4 16V PDI DOHC,Portofino Gray,Black,0.0,0,27999.0,0-20k,3,2.0488072588906774,other
Porsche,911 Carrera S,50500,Gasoline,355.0HP 3.8L Flat 6 Cylinder Engine Gasoline Fuel,Silver,Black,0.0,1,56000.0,40k-60k,18,1.108910891089109,Silver
Lincoln,Nautilus Reserve,19291,Gasoline,2.0L I4 16V GDI DOHC Turbo,Black,Ebony,0.0,0,44340.0,0-20k,4,2.298481157016225,Black
Ford,Mustang Boss 302,1295,Gasoline,444.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,Silver,Black,0.0,1,49990.0,0-20k,13,38.602316602316606,Silver
Cadillac,Escalade Premium Luxury,55000,Gasoline,420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,White,Beige,1.0,1,49900.0,40k-60k,8,0.9072727272727272,White
MINI,Cooper Base,74000,Gasoline,118.0HP 1.6L 4 Cylinder Engine Gasoline Fuel,Yellow,Black,0.0,1,9650.0,60k-80k,15,0.1304054054054054,other
Dodge,Durango R/T,14976,Gasoline,5.7L V8 16V MPFI OHV,White Knuckle Clearcoat,Black,0.0,1,49999.0,0-20k,3,3.3386084401709404,other
BMW,X5 xDrive35i,25348,Gasoline,3.0L I6 24V GDI DOHC Turbo,Imperial Blue Metallic,Black,1.0,0,33889.0,20k-40k,7,1.3369496607227396,other
Chevrolet,Corvette Base,23133,Gasoline,430.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,White,Black,0.0,1,35000.0,20k-40k,15,1.5129901007219124,White
Jaguar,XE 20d Prestige,34322,Diesel,2.0 Liter,Blue,Beige,0.0,0,29998.0,20k-40k,7,0.8740166656954723,Blue
Dodge,Challenger R/T,39960,Gasoline,375.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,White,Gray,1.0,1,28500.0,20k-40k,4,0.7132132132132132,White
BMW,550 i xDrive,76400,Gasoline,445.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,Black,Black,1.0,1,31300.0,60k-80k,9,0.4096858638743455,Black
Ford,Explorer XLT,18533,Gasoline,2.3L I4 16V GDI DOHC Turbo,White,Ebony,0.0,1,38978.0,0-20k,3,2.103167323153294,White
GMC,Yukon XL Denali,7500,Gasoline,420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,Gray,Black,0.0,1,92888.0,0-20k,2,12.385066666666667,Gray
INFINITI,QX80 SENSORY,26520,Gasoline,400.0HP 5.6L 8 Cylinder Engine Gasoline Fuel,Blue,Brown,1.0,1,64000.0,20k-40k,3,2.4132730015082955,Blue
Land,Rover Range Rover 3.0L Supercharged,59500,E85 Flex Fuel,340.0HP 3.0L V6 Cylinder Engine Flex Fuel Capability,Red,Black,0.0,1,33800.0,40k-60k,11,0.5680672268907563,Red
Honda,Pilot EX-L,44000,Gasoline,280.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,White,Black,0.0,1,34999.0,40k-60k,5,0.7954318181818182,White
Pontiac,Firebird Base,111000,Gasoline,200.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,White,Gray,0.0,1,11000.0,100k-150k,24,0.0990990990990991,White
Toyota,4Runner Limited,82260,Gasoline,4.0L V6 24V MPFI DOHC,Nautical Blue Pearl,Black,0.0,1,31906.0,80k-100k,9,0.38786773644541694,other
Porsche,911 Carrera Cabriolet,52744,Gasoline,325.0HP 3.6L Flat 6 Cylinder Engine Gasoline Fuel,Gray,Black,1.0,1,37500.0,40k-60k,19,0.7109813438495374,Gray
BMW,i8 Base,28200,Plug-In Hybrid,369.0HP 1.5L 3 Cylinder Engine Plug-In Electric/Gas,Gray,Beige,1.0,1,79950.0,20k-40k,6,2.8351063829787235,Gray
Nissan,Maxima GLE,194277,Gasoline,222.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,Blue,Beige,1.0,1,2300.0,150k-200k,25,0.011838766297605996,Blue
Pontiac,Firebird Trans Am,91812,Gasoline,310.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,Green,Black,0.0,1,12850.0,80k-100k,24,0.1399599180934954,other
Chevrolet,Suburban Premier,84224,Gasoline,5.3L V8 16V GDI OHV,Tungsten Metallic,Jet Black,0.0,1,43775.0,80k-100k,7,0.5197449658054711,other
BMW,X2 xDrive28i,66690,Gasoline,228.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Gray,Black,1.0,1,24900.0,60k-80k,7,0.3733693207377418,Gray
Mercedes-Benz,AMG C 43 Base 4MATIC,41500,Gasoline,362.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,White,Brown,1.0,1,39848.0,40k-60k,7,0.9601927710843373,White
BMW,750 i xDrive,85095,Gasoline,445.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,Black,Brown,1.0,1,24900.0,80k-100k,11,0.2926141371408426,Black
Volvo,S60 T5 Premier Plus,39000,Gasoline,250.0HP 2.5L 5 Cylinder Engine Gasoline Fuel,Silver,Gray,1.0,1,17900.0,20k-40k,10,0.45897435897435895,Silver
Tesla,Model Y Long Range,20500,Electric,425.0HP Electric Motor Electric Fuel System,Gray,Black,0.0,1,46500.0,20k-40k,3,2.268292682926829,Gray
Ford,F-350 Platinum,112000,Diesel,450.0HP 6.7L 8 Cylinder Engine Diesel Fuel,Black,Black,0.0,1,61995.0,100k-150k,6,0.5535267857142857,Black
Volkswagen,ID.4 Pro S,1716,Electric,Battery Electric,Gray,Gray w/Blue Bolsters,0.0,0,39998.0,0-20k,2,23.30885780885781,Gray
Audi,A3 2.0T Premium,90360,Gasoline,220.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Black,Black,1.0,1,15499.0,80k-100k,9,0.17152501106684373,Black
Ford,Explorer Limited,82146,Gasoline,2.3L I4 16V GDI DOHC Turbo,Gray,Ebony,0.0,1,30825.0,80k-100k,5,0.3752465123073552,Gray
Ford,Mustang GT Premium,16850,Gasoline,460.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,Blue,Black,1.0,1,41000.0,0-20k,5,2.4332344213649852,Blue
Honda,S2000 Base,101000,Gasoline,240.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Silver,Black,0.0,1,28000.0,100k-150k,22,0.27722772277227725,Silver
BMW,M235 i,68750,Gasoline,320.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,Red,Black,0.0,1,25999.0,60k-80k,10,0.37816727272727274,Red
Dodge,Durango SLT,143000,Gasoline,335.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,Beige,Beige,0.0,1,3200.0,100k-150k,21,0.022377622377622378,other
Nissan,Armada LE,152270,Gasoline,305.0HP 5.6L 8 Cylinder Engine Gasoline Fuel,Green,Beige,1.0,1,6900.0,150k-200k,20,0.04531424443422867,other
Kia,Sorento S,19605,Gasoline,2.5L I4 16V PDI DOHC,Glacial White Pearl,Black,0.0,0,33591.0,0-20k,4,1.713389441469013,other
Chevrolet,Silverado 1500 RST,19200,Gasoline,355.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,Gray,Black,0.0,1,69999.0,0-20k,5,3.64578125,Gray
Chevrolet,Impala Base,64500,Gasoline,180.0HP 3.4L V6 Cylinder Engine Gasoline Fuel,Beige,Beige,0.0,1,5900.0,60k-80k,21,0.09147286821705426,other
Toyota,Tacoma PreRunner,149000,Gasoline,236.0HP 4.0L V6 Cylinder Engine Gasoline Fuel,Black,Beige,0.0,1,18995.0,100k-150k,14,0.12748322147651006,Black
McLaren,570S Spider,5918,Gasoline,3.8L V8 32V MPFI DOHC Twin Turbo,Silician Yellow,Jet Black,0.0,0,179900.0,0-20k,7,30.398783372761066,other
Pontiac,Firebird Trans Am,134033,Gasoline,285.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,Red,Beige,1.0,1,7200.0,100k-150k,28,0.05371811419575776,Red
Kia,Stinger GT1,37226,Gasoline,"3.3L V-6 gasoline direct injection, DOHC, D-CVVT variable valve",Snow White Pearl,Black,0.0,0,34998.0,20k-40k,6,0.9401493579756084,other
Ford,Escape SE,71924,Gasoline,179.0HP 1.5L 4 Cylinder Engine Gasoline Fuel,Beige,Beige,0.0,1,13700.0,60k-80k,8,0.19047883877426172,other
Lamborghini,Huracan EVO Coupe,5718,Gasoline,"5.2L V-10 gasoline direct injection, DOHC, variable valve contro",Arancio Borealis,Nero Ade,0.0,0,279991.0,0-20k,4,48.96659671213711,other
Jeep,Wrangler Unlimited Sport,122200,Gasoline,285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,Orange,Black,1.0,1,21500.0,100k-150k,11,0.17594108019639934,other
Land,Rover Range Rover Sport HST MHEV,37248,Hybrid,395.0HP 3.0L Straight 6 Cylinder Engine Gasoline/Mild Electric Hybrid,Silver,Black,0.0,1,54500.0,20k-40k,5,1.4631658075601375,Silver
Chevrolet,Silverado 1500 Base,88750,Gasoline,255.0HP 4.8L 8 Cylinder Engine Gasoline Fuel,White,Gray,0.0,1,6800.0,80k-100k,26,0.07661971830985916,White
Ford,Fusion Hybrid Titanium,112180,Hybrid,2.0L I4 16V MPFI DOHC Hybrid,White,Charcoal Black,0.0,0,12599.0,100k-150k,11,0.11231057229452665,White
RAM,2500 SLT,149130,Diesel,350.0HP 6.7L Straight 6 Cylinder Engine Diesel Fuel,White,Black,1.0,1,35000.0,100k-150k,10,0.23469456179172535,White
Tesla,Model Y Long Range,88000,Electric,425.0HP Electric Motor Electric Fuel System,Gray,White,0.0,1,35500.0,80k-100k,5,0.4034090909090909,Gray
Toyota,Highlander XLE,74000,Gasoline,295.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,White,Black,0.0,1,27950.0,60k-80k,7,0.3777027027027027,White
Ford,F-150 XLT,44460,Gasoline,325.0HP 2.7L V6 Cylinder Engine Gasoline Fuel,Red,Gray,0.0,1,34500.0,40k-60k,6,0.7759784075573549,Red
GMC,Acadia SLE-2,96000,Gasoline,281.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,Blue,Beige,0.0,1,17000.0,80k-100k,10,0.17708333333333334,Blue
Dodge,Charger R/T,95000,Gasoline,370.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,Black,Black,0.0,1,17900.0,80k-100k,11,0.18842105263157893,Black
Land,Rover Range Rover Sport Supercharged HSE,49799,Gasoline,340.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,Brown,Brown,0.0,1,37500.0,40k-60k,9,0.7530271692202655,other
Ford,Mustang GT,27407,Gasoline,300.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,Silver,Red,0.0,1,21750.0,20k-40k,19,0.7935928777319663,Silver
Tesla,Model S 90D,74122,Electric,417.0HP Electric Motor Electric Fuel System,Black,Black,0.0,1,35900.0,60k-80k,9,0.4843366341976741,Black
Jaguar,XK8 Base,50000,Gasoline,290.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,White,Beige,0.0,1,6000.0,40k-60k,28,0.12,White
Mercedes-Benz,GLC 300 GLC 300,14745,Gasoline,2.0 Liter Turbo,Graphite Grey,other,0.0,0,38998.0,0-20k,4,2.6448287555103427,other
Chevrolet,Corvette Stingray w/3LT,2700,Gasoline,490.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,Blue,Blue,0.0,1,85950.0,0-20k,4,31.833333333333332,Blue
Buick,Regal Turbo - Premium 1,190000,Gasoline,220.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Beige,Beige,1.0,1,6000.0,150k-200k,13,0.031578947368421054,other
Audi,A4 2.0T Premium,90236,E85 Flex Fuel,220.0HP 2.0L 4 Cylinder Engine Flex Fuel Capability,Gray,Black,0.0,1,9999.0,80k-100k,11,0.11080943304224478,Gray
Jeep,Gladiator Overland,4000,Gasoline,285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,Silver,Black,0.0,1,50000.0,0-20k,5,12.5,Silver
Land,Rover Range Rover Westminster SWB,2220,Hybrid,395.0HP 3.0L Straight 6 Cylinder Engine Gasoline/Mild Electric Hybrid,Blue,White,0.0,1,115999.0,0-20k,3,52.251801801801804,Blue
